GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
1400000US12086010608,12086010608,"Census Tract 106.08, Miami-Dade County, Florida",2749,396,47,49,259,110,1340,276,634,157,269,147,131,73,69,49,2283,401,47,49,195,101,1151,255,486,148,260,149,87,61,57,37,278,128,0,19,64,71,119,71,76,47,0,19,19,23,0,19,54,54,0,19,0,19,7,14,29,47,9,15,9,13,0,19,20,27,0,19,0,19,4,10,16,25,0,19,0,19,0,19,27,41,0,19,0,19,0,19,27,41,0,19,0,19,0,19,87,77,0,19,0,19,59,65,0,19,0,19,16,28,12,29
1400000US12086010609,12086010609,"Census Tract 106.09, Miami-Dade County, Florida",2262,329,89,71,260,127,986,256,603,204,157,80,122,94,45,38,1679,259,54,52,126,75,665,202,532,184,157,80,111,87,34,29,386,215,0,13,90,86,256,149,29,30,0,13,0,13,11,19,104,74,0,13,44,56,44,50,16,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,63,60,5,8,0,13,21,35,26,28,0,13,11,17,0,13,30,49,30,49,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12086010610,12086010610,"Census Tract 106.10, Miami-Dade County, Florida",1807,321,21,25,223,179,910,188,408,144,156,79,52,45,37,29,1440,269,21,25,165,111,714,165,326,129,134,68,43,44,37,29,183,86,0,13,0,13,144,73,31,30,8,13,0,13,0,13,14,24,0,13,0,13,0,13,0,13,14,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,67,90,0,13,58,89,1,3,8,13,0,13,0,13,0,13,103,72,0,13,0,13,51,53,43,39,0,13,9,14,0,13
1400000US12086010612,12086010612,"Census Tract 106.12, Miami-Dade County, Florida",5364,623,242,189,394,294,2878,435,1136,431,179,113,391,223,144,83,4131,510,225,187,332,292,2294,423,664,281,146,103,338,216,132,79,785,408,17,27,0,19,445,225,323,388,0,19,0,19,0,19,190,140,0,19,0,19,23,37,102,91,0,19,53,71,12,20,3,8,0,19,0,19,2,6,0,19,1,7,0,19,0,19,68,55,0,19,19,30,16,26,16,26,17,28,0,19,0,19,187,127,0,19,43,50,98,98,31,37,15,24,0,19,0,19
1400000US12086010613,12086010613,"Census Tract 106.13, Miami-Dade County, Florida",1919,279,15,30,114,122,1079,200,349,149,197,119,151,100,14,23,1552,220,15,30,42,53,862,158,301,142,167,108,151,100,14,23,211,174,0,13,72,109,71,79,38,52,30,49,0,13,0,13,43,47,0,13,0,13,43,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,113,151,0,13,0,13,103,150,10,22,0,13,0,13,0,13
1400000US12086010614,12086010614,"Census Tract 106.14, Miami-Dade County, Florida",3076,468,98,84,381,168,1723,364,655,193,166,116,31,38,22,33,2039,378,20,32,337,161,1180,272,333,146,133,103,14,24,22,33,553,246,22,36,32,51,255,139,194,118,33,48,17,31,0,19,89,75,37,44,0,19,0,19,52,60,0,19,0,19,0,19,18,31,0,19,12,31,6,13,0,19,0,19,0,19,0,19,219,131,19,30,0,19,144,129,56,83,0,19,0,19,0,19,158,100,0,19,0,19,138,96,20,30,0,19,0,19,0,19
1400000US12086010617,12086010617,"Census Tract 106.17, Miami-Dade County, Florida",2311,299,49,45,238,115,1341,205,426,136,172,96,51,36,34,38,1718,244,25,35,220,116,991,172,304,109,104,76,40,31,34,38,372,125,17,26,0,19,240,87,104,77,0,19,11,18,0,19,48,45,7,11,0,19,41,43,0,19,0,19,0,19,0,19,10,15,0,19,0,19,0,19,0,19,10,15,0,19,0,19,11,18,0,19,0,19,11,18,0,19,0,19,0,19,0,19,152,79,0,19,18,27,58,47,18,30,58,57,0,19,0,19
1400000US12086010703,12086010703,"Census Tract 107.03, Miami-Dade County, Florida",5302,576,259,155,498,223,2343,345,1275,282,641,213,169,105,117,77,4331,496,210,157,409,197,1901,312,1104,274,448,197,142,98,117,77,558,250,33,44,89,90,142,89,136,91,131,120,27,42,0,21,141,130,16,27,0,21,122,129,3,6,0,21,0,21,0,21,9,15,0,21,0,21,9,15,0,21,0,21,0,21,0,21,129,115,0,21,0,21,129,115,0,21,0,21,0,21,0,21,134,100,0,21,0,21,40,62,32,52,62,66,0,21,0,21
1400000US12086010704,12086010704,"Census Tract 107.04, Miami-Dade County, Florida",4005,514,172,128,503,202,2027,385,825,215,199,117,169,119,110,94,2837,503,122,108,438,191,1440,318,583,219,127,89,59,63,68,80,721,284,0,19,22,41,474,231,112,97,71,75,0,19,42,66,121,108,50,77,19,30,42,66,10,17,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,238,198,0,19,24,41,29,46,120,130,0,19,65,68,0,19,88,91,0,19,0,19,42,49,0,19,1,2,45,75,0,19
1400000US12086010801,12086010801,"Census Tract 108.01, Miami-Dade County, Florida",2262,269,5,12,223,121,1218,230,552,164,159,91,41,52,64,48,1730,268,5,12,110,94,1038,231,384,144,149,90,10,16,34,47,294,119,0,19,33,53,100,63,112,74,0,19,31,48,18,20,98,75,0,19,6,9,60,64,22,36,10,16,0,19,0,19,40,32,0,19,40,32,0,19,0,19,0,19,0,19,0,19,54,57,0,19,34,51,20,22,0,19,0,19,0,19,0,19,46,42,0,19,0,19,0,19,34,38,0,19,0,19,12,19
1400000US12086010802,12086010802,"Census Tract 108.02, Miami-Dade County, Florida",2113,411,22,26,302,165,1280,328,243,134,89,94,97,75,80,63,1711,393,22,26,268,143,1051,293,195,124,28,48,73,71,74,61,170,82,0,19,10,20,116,73,38,54,0,19,0,19,6,10,176,119,0,19,0,19,92,90,10,18,61,85,13,20,0,19,11,17,0,19,0,19,0,19,0,19,0,19,11,17,0,19,10,18,0,19,0,19,10,18,0,19,0,19,0,19,0,19,35,41,0,19,24,39,11,18,0,19,0,19,0,19,0,19
1400000US12086010900,12086010900,"Census Tract 109, Miami-Dade County, Florida",2094,338,98,56,331,141,836,199,421,149,118,68,245,130,45,42,1210,209,55,41,135,63,471,124,208,91,102,63,212,127,27,34,654,284,43,48,114,119,320,180,143,98,16,21,0,19,18,29,119,71,0,19,52,56,3,14,47,34,0,19,17,26,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,24,30,0,19,8,11,16,25,0,19,0,19,0,19,0,19,87,61,0,19,22,35,26,32,23,30,0,19,16,25,0,19
1400000US12086011001,12086011001,"Census Tract 110.01, Miami-Dade County, Florida",4179,575,151,103,634,219,1791,378,1003,299,256,126,306,142,38,39,2659,375,79,88,409,182,1100,275,615,212,233,126,216,108,7,13,944,333,0,19,84,74,502,182,287,181,8,14,63,87,0,19,301,146,72,74,118,96,42,50,42,63,0,19,27,43,0,19,28,36,0,19,0,19,0,19,0,19,15,25,0,19,13,25,54,70,0,19,0,19,36,45,0,19,0,19,0,19,18,29,193,120,0,19,23,36,111,101,59,46,0,19,0,19,0,19
1400000US12086011003,12086011003,"Census Tract 110.03, Miami-Dade County, Florida",1490,231,38,37,137,91,757,170,368,98,69,53,78,55,43,32,1074,206,28,43,78,64,559,132,271,88,64,52,52,38,22,22,245,95,0,13,37,36,125,76,47,45,0,13,26,36,10,16,116,85,0,13,22,27,33,42,50,54,0,13,0,13,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,28,10,17,0,13,15,21,0,13,0,13,0,13,0,13,30,33,0,13,0,13,25,32,0,13,5,13,0,13,0,13
1400000US12086011005,12086011005,"Census Tract 110.05, Miami-Dade County, Florida",2511,336,55,74,68,57,1260,224,875,268,86,72,119,99,48,58,1952,400,55,74,68,57,1018,253,634,252,77,69,59,55,41,55,376,181,0,19,0,19,124,82,199,145,0,19,46,67,7,15,84,82,0,19,0,19,55,81,15,24,0,19,14,23,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,40,51,0,19,0,19,27,45,13,23,0,19,0,19,0,19,59,56,0,19,0,19,36,46,14,25,9,15,0,19,0,19
1400000US12086011007,12086011007,"Census Tract 110.07, Miami-Dade County, Florida",3080,398,19,29,289,174,1844,313,420,195,214,123,133,95,161,154,2490,407,0,19,289,174,1448,282,348,175,183,113,80,75,142,153,348,218,6,17,0,19,220,155,72,111,31,50,0,19,19,38,84,98,0,19,0,19,84,98,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,13,24,13,24,0,19,0,19,0,19,0,19,0,19,0,19,145,128,0,19,0,19,92,121,0,19,0,19,53,67,0,19
1400000US12086011008,12086011008,"Census Tract 110.08, Miami-Dade County, Florida",2126,237,106,104,37,62,1276,195,475,153,108,78,52,53,72,77,1455,232,106,104,37,62,819,156,412,170,53,48,24,27,4,7,540,208,0,13,0,13,376,190,37,30,31,51,28,44,68,76,8,12,0,13,0,13,0,13,0,13,8,12,0,13,0,13,10,16,0,13,0,13,10,16,0,13,0,13,0,13,0,13,16,26,0,13,0,13,16,26,0,13,0,13,0,13,0,13,97,81,0,13,0,13,55,64,26,41,16,25,0,13,0,13
1400000US12086011009,12086011009,"Census Tract 110.09, Miami-Dade County, Florida",2523,319,47,43,102,75,1666,286,487,159,135,89,17,22,69,73,1956,328,15,22,79,71,1214,307,427,150,135,89,17,22,69,73,436,187,32,38,23,37,338,168,43,47,0,19,0,19,0,19,5,11,0,19,0,19,0,19,5,11,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,31,34,0,19,0,19,31,34,0,19,0,19,0,19,0,19,95,98,0,19,0,19,83,97,12,20,0,19,0,19,0,19
1400000US12086011101,12086011101,"Census Tract 111.01, Miami-Dade County, Florida",3411,797,0,19,545,290,1969,499,458,209,154,108,126,107,159,117,1376,279,0,19,77,78,857,213,135,82,119,101,95,98,93,82,1138,731,0,19,261,214,584,414,278,192,0,19,0,19,15,24,333,165,0,19,93,88,158,122,0,19,0,19,31,46,51,83,282,363,0,19,114,148,133,216,0,19,35,49,0,19,0,19,222,211,0,19,0,19,222,211,0,19,0,19,0,19,0,19,60,75,0,19,0,19,15,22,45,71,0,19,0,19,0,19
1400000US12086011102,12086011102,"Census Tract 111.02, Miami-Dade County, Florida",2980,339,104,83,296,174,1238,264,662,200,372,140,193,89,115,98,1987,387,37,40,263,169,683,171,573,201,234,119,109,73,88,65,754,264,67,76,33,46,368,188,63,64,124,109,72,89,27,41,62,61,0,19,0,19,48,61,0,19,14,22,0,19,0,19,26,59,0,19,0,19,0,19,26,59,0,19,0,19,0,19,110,118,0,19,0,19,110,118,0,19,0,19,0,19,0,19,41,43,0,19,0,19,29,36,0,19,0,19,12,20,0,19
1400000US12086011201,12086011201,"Census Tract 112.01, Miami-Dade County, Florida",2681,358,105,68,352,175,1289,264,484,156,254,89,114,70,83,60,2016,316,91,61,258,160,885,236,419,143,236,82,75,52,52,57,337,100,14,23,0,19,235,104,30,26,18,21,16,25,24,26,115,78,0,19,42,64,50,52,0,19,0,19,23,29,0,19,7,12,0,19,0,19,0,19,0,19,0,19,0,19,7,12,104,76,0,19,52,57,41,45,11,17,0,19,0,19,0,19,102,60,0,19,0,19,78,55,24,24,0,19,0,19,0,19
1400000US12086011202,12086011202,"Census Tract 112.02, Miami-Dade County, Florida",3016,507,69,71,263,164,1725,336,498,203,259,122,131,91,71,43,1693,369,27,38,81,73,904,268,357,168,196,95,72,71,56,40,695,319,0,19,124,130,421,201,111,87,0,19,33,46,6,15,171,137,42,60,0,19,40,57,30,34,33,50,26,39,0,19,100,148,0,19,38,60,53,87,0,19,0,19,0,19,9,16,235,193,0,19,20,32,185,143,0,19,30,50,0,19,0,19,122,114,0,19,0,19,122,114,0,19,0,19,0,19,0,19
1400000US12086011300,12086011300,"Census Tract 113, Miami-Dade County, Florida",2078,544,27,32,203,147,1074,336,398,180,197,141,156,85,23,36,815,268,0,19,68,69,406,163,153,87,82,84,106,72,0,19,523,362,27,32,56,93,294,248,123,121,0,19,0,19,23,36,351,200,0,19,79,85,103,83,91,84,58,56,20,34,0,19,46,58,0,19,0,19,46,58,0,19,0,19,0,19,0,19,98,91,0,19,0,19,98,91,0,19,0,19,0,19,0,19,245,211,0,19,0,19,127,105,31,50,57,88,30,47,0,19
1400000US12086011401,12086011401,"Census Tract 114.01, Miami-Dade County, Florida",6721,997,14,23,505,262,4246,733,1319,369,182,145,362,311,93,94,5348,822,0,21,343,222,3467,640,1156,345,158,140,157,129,67,79,903,454,14,23,74,106,510,290,100,106,0,21,205,260,0,21,210,200,0,21,88,111,70,82,28,45,24,39,0,21,0,21,1,3,0,21,0,21,1,3,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,259,210,0,21,0,21,198,195,35,56,0,21,0,21,26,50
1400000US12086011403,12086011403,"Census Tract 114.03, Miami-Dade County, Florida",2242,397,155,105,302,152,1084,255,264,131,220,115,100,78,117,99,1446,307,87,70,222,136,782,217,98,70,185,105,59,63,13,21,429,152,25,39,50,57,206,123,89,105,32,48,0,19,27,42,253,136,23,21,30,36,68,71,50,53,3,7,19,32,60,89,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,75,60,20,32,0,19,28,45,0,19,0,19,22,25,5,12,39,39,0,19,0,19,0,19,27,43,0,19,0,19,12,19
1400000US12086011404,12086011404,"Census Tract 114.04, Miami-Dade County, Florida",1778,358,14,21,168,143,942,179,440,189,174,152,20,22,20,23,1056,245,0,21,77,64,531,156,305,140,122,91,12,18,9,16,189,99,14,21,5,8,110,73,52,54,0,21,8,13,0,21,127,92,0,21,32,90,85,45,10,18,0,21,0,21,0,21,119,108,0,21,17,39,35,50,56,88,0,21,0,21,11,18,225,131,0,21,32,49,142,98,17,39,34,78,0,21,0,21,62,60,0,21,5,10,39,48,0,21,18,32,0,21,0,21
1400000US12086011500,12086011500,"Census Tract 115, Miami-Dade County, Florida",2511,425,51,53,283,148,780,229,986,254,178,76,119,81,114,74,1957,337,51,53,172,124,576,173,793,252,163,66,88,64,114,74,246,180,0,13,51,63,53,70,127,92,15,22,0,13,0,13,22,24,0,13,0,13,0,13,22,24,0,13,0,13,0,13,13,17,0,13,10,16,0,13,3,6,0,13,0,13,0,13,19,23,0,13,12,19,7,12,0,13,0,13,0,13,0,13,254,209,0,13,38,61,144,114,41,52,0,13,31,49,0,13
1400000US12086011600,12086011600,"Census Tract 116, Miami-Dade County, Florida",3053,360,0,19,349,168,1357,297,832,255,172,113,262,137,81,82,2574,367,0,19,311,155,1225,276,660,239,81,51,216,136,81,82,269,119,0,19,0,19,77,66,98,78,48,61,46,38,0,19,131,103,0,19,38,63,41,44,9,13,43,79,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,29,28,0,19,0,19,14,25,15,18,0,19,0,19,0,19,50,60,0,19,0,19,0,19,50,60,0,19,0,19,0,19
1400000US12086011700,12086011700,"Census Tract 117, Miami-Dade County, Florida",3657,403,86,71,450,162,1599,275,1060,242,231,114,79,77,152,107,3061,353,86,71,334,137,1395,267,899,220,170,87,65,69,112,78,298,163,0,19,62,73,134,113,47,49,14,21,1,2,40,48,113,105,0,19,0,19,0,19,113,105,0,19,0,19,0,19,55,60,0,19,0,19,23,37,0,19,32,48,0,19,0,19,55,76,0,19,54,76,0,19,1,2,0,19,0,19,0,19,75,72,0,19,0,19,47,63,0,19,15,24,13,20,0,19
1400000US12086011800,12086011800,"Census Tract 118, Miami-Dade County, Florida",1894,262,0,13,396,156,638,202,388,120,252,92,113,93,107,61,1817,270,0,13,373,156,619,201,381,118,233,93,104,91,107,61,30,28,0,13,11,18,10,16,0,13,0,13,9,16,0,13,19,24,0,13,0,13,0,13,0,13,19,24,0,13,0,13,12,19,0,13,12,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,20,0,13,0,13,9,16,7,12,0,13,0,13,0,13
1400000US12086011900,12086011900,"Census Tract 119, Miami-Dade County, Florida",2573,289,9,14,227,92,1228,252,509,143,259,94,231,94,110,61,2236,298,9,14,174,98,1123,260,435,116,222,95,215,93,58,43,180,88,0,13,47,60,46,39,35,27,26,31,16,18,10,16,60,55,0,13,0,13,50,52,10,17,0,13,0,13,0,13,11,18,0,13,0,13,0,13,0,13,11,18,0,13,0,13,10,17,0,13,0,13,0,13,0,13,0,13,0,13,10,17,76,59,0,13,6,9,9,10,29,43,0,13,0,13,32,40
1400000US12086012000,12086012000,"Census Tract 120, Miami-Dade County, Florida",4310,634,95,112,339,168,2585,427,889,222,151,99,111,86,140,146,3846,634,95,112,321,159,2276,431,752,202,151,99,111,86,140,146,296,142,0,19,18,30,206,125,72,48,0,19,0,19,0,19,88,92,0,19,0,19,77,91,11,18,0,19,0,19,0,19,26,44,0,19,0,19,26,44,0,19,0,19,0,19,0,19,54,87,0,19,0,19,0,19,54,87,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12086012100,12086012100,"Census Tract 121, Miami-Dade County, Florida",7503,820,54,63,618,250,4069,642,1543,449,625,277,425,218,169,92,6548,626,54,63,611,247,3498,510,1341,381,571,264,341,154,132,79,587,321,0,21,7,16,472,312,36,58,26,36,21,32,25,40,162,201,0,21,0,21,0,21,150,198,0,21,0,21,12,20,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,206,146,0,21,0,21,99,88,16,28,28,45,63,99,0,21
1400000US12086012200,12086012200,"Census Tract 122, Miami-Dade County, Florida",2842,257,102,63,240,106,1136,207,663,178,403,120,124,59,174,69,2580,251,91,60,240,106,1046,190,577,140,338,104,114,56,174,69,91,66,11,16,0,19,27,24,34,51,9,13,10,16,0,19,81,95,0,19,0,19,0,19,38,48,43,52,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,46,59,0,19,0,19,46,59,0,19,0,19,0,19,0,19,44,36,0,19,0,19,17,26,14,17,13,19,0,19,0,19
1400000US12086012300,12086012300,"Census Tract 123, Miami-Dade County, Florida",3743,448,108,81,398,216,1700,374,734,210,410,144,343,143,50,38,3276,429,105,80,386,218,1433,367,644,206,339,139,327,142,42,36,318,126,3,11,12,20,202,110,42,40,43,38,16,27,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,28,45,0,19,0,19,0,19,0,19,28,45,0,19,0,19,6,11,0,19,0,19,0,19,6,11,0,19,0,19,0,19,115,126,0,19,0,19,65,74,42,59,0,19,0,19,8,13
1400000US12086012400,12086012400,"Census Tract 124, Miami-Dade County, Florida",4314,550,81,84,386,205,1998,361,1476,307,186,114,159,87,28,42,4022,570,81,84,364,197,1823,355,1439,321,144,97,143,85,28,42,226,140,0,19,22,36,131,132,27,37,30,49,16,25,0,19,10,16,0,19,0,19,0,19,10,16,0,19,0,19,0,19,12,20,0,19,0,19,0,19,0,19,12,20,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,44,51,0,19,0,19,44,51,0,19,0,19,0,19,0,19
1400000US12086012500,12086012500,"Census Tract 125, Miami-Dade County, Florida",2881,364,40,41,235,137,1243,262,791,181,301,116,171,83,100,65,2447,316,29,35,201,129,1036,230,697,175,239,105,145,78,100,65,253,143,11,19,0,19,97,90,72,74,55,57,18,21,0,19,130,107,0,19,34,54,66,94,22,29,0,19,8,13,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,51,77,0,19,0,19,44,77,0,19,7,21,0,19,0,19
1400000US12086012600,12086012600,"Census Tract 126, Miami-Dade County, Florida",3334,348,117,92,338,181,1561,279,932,230,184,110,80,46,122,56,3044,380,81,66,327,182,1458,280,838,226,138,95,80,46,122,56,235,139,26,42,11,20,84,74,94,64,20,23,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,10,16,10,16,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,45,54,0,19,0,19,19,32,0,19,26,43,0,19,0,19
1400000US12086012700,12086012700,"Census Tract 127, Miami-Dade County, Florida",3290,407,52,49,275,148,1450,287,1186,276,112,67,141,83,74,69,2874,437,44,48,266,140,1218,299,1072,258,59,52,141,83,74,69,228,122,8,14,9,20,137,101,60,66,14,21,0,19,0,19,33,37,0,19,0,19,13,21,0,19,20,31,0,19,0,19,3,6,0,19,0,19,0,19,3,6,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,152,106,0,19,0,19,82,78,51,74,19,30,0,19,0,19
1400000US12086012800,12086012800,"Census Tract 128, Miami-Dade County, Florida",3857,362,210,123,181,97,1632,265,1068,210,402,154,216,104,148,69,3180,323,185,123,170,92,1432,254,768,142,294,105,193,104,138,67,367,171,25,28,11,21,95,72,189,130,37,44,0,19,10,16,7,13,0,19,0,19,0,19,7,13,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,69,74,0,19,0,19,44,67,12,22,0,19,13,21,0,19,234,147,0,19,0,19,61,62,92,121,71,102,10,16,0,19
1400000US12086012900,12086012900,"Census Tract 129, Miami-Dade County, Florida",2246,307,98,75,103,104,1167,243,458,163,236,119,134,88,50,42,1740,252,67,68,103,104,857,218,431,155,154,89,78,58,50,42,173,91,23,29,0,13,89,70,27,34,34,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,54,62,0,13,0,13,52,59,0,13,0,13,2,12,0,13,20,24,0,13,0,13,20,24,0,13,0,13,0,13,0,13,259,187,8,13,0,13,149,111,0,13,48,72,54,77,0,13
1400000US12086013000,12086013000,"Census Tract 130, Miami-Dade County, Florida",2288,273,8,13,341,182,988,224,439,151,268,96,169,145,75,58,1878,289,8,13,297,199,832,218,326,140,189,77,163,143,63,54,212,129,0,19,44,57,71,61,67,54,12,21,6,11,12,21,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,6,10,0,19,0,19,0,19,0,19,6,10,0,19,0,19,19,31,0,19,0,19,19,31,0,19,0,19,0,19,0,19,173,121,0,19,0,19,66,77,46,45,61,55,0,19,0,19
1400000US12086013100,12086013100,"Census Tract 131, Miami-Dade County, Florida",2555,314,32,37,222,111,1327,244,596,174,194,110,126,64,58,45,2108,301,0,19,183,103,1170,236,463,151,153,95,94,66,45,34,212,79,32,37,17,27,57,40,65,44,9,15,19,23,13,19,131,80,0,19,22,33,33,45,48,48,28,45,0,19,0,19,52,50,0,19,0,19,28,36,20,32,4,10,0,19,0,19,27,30,0,19,0,19,14,23,0,19,0,19,13,20,0,19,25,38,0,19,0,19,25,38,0,19,0,19,0,19,0,19
1400000US12086013200,12086013200,"Census Tract 132, Miami-Dade County, Florida",2912,287,5,10,520,137,1185,284,641,158,232,100,129,73,200,67,2586,302,5,10,429,136,1082,276,594,159,206,103,89,52,181,62,245,114,0,19,67,50,97,69,47,49,16,20,9,15,9,15,10,15,0,19,10,15,0,19,0,19,0,19,0,19,0,19,34,38,0,19,14,22,0,19,0,19,10,19,0,19,10,18,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,37,49,0,19,0,19,6,10,0,19,0,19,31,48,0,19
1400000US12086013300,12086013300,"Census Tract 133, Miami-Dade County, Florida",2748,360,114,74,243,113,1321,217,547,157,194,110,207,101,122,74,2421,352,92,70,233,111,1156,224,485,153,194,110,192,92,69,45,111,68,22,24,10,15,48,36,12,14,0,19,0,19,19,29,129,76,0,19,0,19,64,53,31,33,0,19,0,19,34,41,6,12,0,19,0,19,0,19,6,12,0,19,0,19,0,19,16,26,0,19,0,19,16,26,0,19,0,19,0,19,0,19,65,56,0,19,0,19,37,35,13,22,0,19,15,26,0,19
1400000US12086013400,12086013400,"Census Tract 134, Miami-Dade County, Florida",2535,379,7,13,129,99,1248,224,765,222,150,88,162,101,74,48,1820,345,7,13,105,97,865,204,690,202,28,29,51,35,74,48,190,140,0,19,14,22,104,93,53,56,12,19,7,13,0,19,15,22,0,19,0,19,0,19,0,19,0,19,15,22,0,19,48,71,0,19,5,7,43,70,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,462,220,0,19,5,8,236,162,22,35,110,81,89,83,0,19
1400000US12086013500,12086013500,"Census Tract 135, Miami-Dade County, Florida",2211,325,67,59,216,105,835,199,758,194,147,91,125,104,63,53,1578,340,9,14,145,88,620,164,567,187,68,48,115,103,54,52,279,150,0,19,36,43,117,87,97,85,20,33,0,19,9,13,21,24,0,19,0,19,0,19,0,19,11,19,10,14,0,19,46,44,31,40,6,9,0,19,9,16,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,287,162,27,41,29,47,98,79,85,81,48,56,0,19,0,19
1400000US12086013600,12086013600,"Census Tract 136, Miami-Dade County, Florida",2674,295,75,57,173,74,1358,277,596,156,245,95,98,87,129,55,2045,295,55,45,128,68,1053,226,485,147,187,90,46,40,91,46,200,116,0,19,0,19,85,64,72,58,29,44,0,19,14,17,24,33,0,19,0,19,20,32,0,19,0,19,4,8,0,19,71,59,0,19,8,24,16,27,11,18,0,19,23,37,13,20,71,56,20,31,37,41,14,22,0,19,0,19,0,19,0,19,263,127,0,19,0,19,170,121,28,37,29,32,25,40,11,16
1400000US12086013700,12086013700,"Census Tract 137, Miami-Dade County, Florida",2275,273,56,38,127,78,1152,214,508,137,231,102,86,47,115,54,1697,237,37,43,127,78,899,188,326,123,161,83,66,44,81,53,289,111,0,19,0,19,120,62,51,41,70,53,20,22,28,24,72,73,0,19,0,19,18,25,54,68,0,19,0,19,0,19,21,24,0,19,0,19,11,17,10,17,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,196,109,19,33,0,19,104,67,67,62,0,19,0,19,6,14
